heuristic,run,makespan,total_reward,deadline_ratio,completed_jobs,met_deadlines,total_tardiness,weighted_tardiness,machine_utilization,timeliness_score,steps,actions
Critical Ratio,19,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,20,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
WSPT,1,6707,-579.4638425561959,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,2,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,3,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,4,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,5,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,6,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,7,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,8,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,9,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,10,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,11,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,12,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,13,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,14,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,15,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,16,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,17,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,18,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,19,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
WSPT,20,6707,-588.611462390509,0.0,20,0,77791.0,521686.0,0.9834998,-1.3918122,123,"[3, 11, 4, 15, 12, 15, 15, 15, 19, 19, 19, 17, 8, 5, 6, 6, 6, 9, 15, 12, 12, 4, 4, 4, 4, 4, 6, 6, 11, 5, 5, 5, 5, 5, 5, 5, 3, 3, 8, 8, 3, 3, 3, 3, 3, 6, 2, 2, 8, 8, 19, 19, 16, 16, 16, 16, 16, 17, 17, 17, 17, 16, 16, 18, 2, 2, 2, 2, 2, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 12, 12, 12, 11, 11, 11, 11, 11, 11, 16, 13, 7, 14, 18, 18, 18, 18, 7, 7, 7, 7, 14, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 18, 1, 1, 1, 1, 1]"
Random,1,6860,-980.5970174349077,0.0,20,0,80851.0,542188.0,0.9818756,-1.4463743,123,"[np.int64(6), np.int64(19), np.int64(14), np.int64(10), np.int64(7), np.int64(6), np.int64(18), np.int64(10), np.int64(10), np.int64(3), np.int64(7), np.int64(2), np.int64(1), np.int64(11), np.int64(5), np.int64(1), np.int64(0), np.int64(11), np.int64(11), np.int64(16), np.int64(9), np.int64(15), np.int64(14), np.int64(14), np.int64(18), np.int64(11), np.int64(19), np.int64(2), np.int64(4), np.int64(18), np.int64(6), np.int64(8), np.int64(6), np.int64(17), np.int64(3), np.int64(13), np.int64(17), np.int64(8), np.int64(1), np.int64(19), np.int64(14), np.int64(6), np.int64(11), np.int64(7), np.int64(14), np.int64(2), np.int64(13), np.int64(16), np.int64(3), np.int64(17), np.int64(7), np.int64(3), np.int64(1), np.int64(5), np.int64(9), np.int64(3), np.int64(17), np.int64(11), np.int64(1), np.int64(10), np.int64(4), np.int64(14), np.int64(17), np.int64(16), np.int64(8), np.int64(15), np.int64(8), np.int64(18), np.int64(13), np.int64(16), np.int64(13), np.int64(9), np.int64(16), np.int64(13), np.int64(0), np.int64(7), np.int64(10), np.int64(9), np.int64(0), np.int64(13), np.int64(9), np.int64(10), np.int64(15), np.int64(3), np.int64(0), np.int64(11), np.int64(3), np.int64(3), np.int64(0), np.int64(16), np.int64(6), np.int64(16), np.int64(12), np.int64(16), np.int64(15), np.int64(12), np.int64(15), np.int64(13), np.int64(2), np.int64(0), np.int64(19), np.int64(18), np.int64(18), np.int64(12), np.int64(11), np.int64(5), np.int64(8), np.int64(5), np.int64(5), np.int64(2), np.int64(5), np.int64(19), np.int64(5), np.int64(4), np.int64(5), np.int64(2), np.int64(2), np.int64(12), np.int64(4), np.int64(4), np.int64(12), np.int64(4), np.int64(12)]"
Random,2,6800,-1006.3831124582643,0.0,20,0,79651.0,534148.0,0.98862743,-1.4249773,123,"[np.int64(8), np.int64(14), np.int64(14), np.int64(9), np.int64(12), np.int64(18), np.int64(6), np.int64(16), np.int64(19), np.int64(3), np.int64(4), np.int64(6), np.int64(12), np.int64(14), np.int64(10), np.int64(3), np.int64(12), np.int64(6), np.int64(18), np.int64(1), np.int64(9), np.int64(12), np.int64(5), np.int64(11), np.int64(11), np.int64(19), np.int64(10), np.int64(6), np.int64(0), np.int64(0), np.int64(19), np.int64(12), np.int64(8), np.int64(2), np.int64(6), np.int64(5), np.int64(7), np.int64(8), np.int64(4), np.int64(0), np.int64(18), np.int64(9), np.int64(11), np.int64(14), np.int64(8), np.int64(19), np.int64(16), np.int64(16), np.int64(19), np.int64(11), np.int64(6), np.int64(1), np.int64(2), np.int64(17), np.int64(4), np.int64(17), np.int64(17), np.int64(17), np.int64(1), np.int64(1), np.int64(4), np.int64(0), np.int64(0), np.int64(1), np.int64(13), np.int64(7), np.int64(4), np.int64(12), np.int64(9), np.int64(13), np.int64(0), np.int64(18), np.int64(8), np.int64(11), np.int64(7), np.int64(5), np.int64(3), np.int64(9), np.int64(10), np.int64(16), np.int64(2), np.int64(14), np.int64(17), np.int64(16), np.int64(10), np.int64(4), np.int64(7), np.int64(18), np.int64(7), np.int64(5), np.int64(18), np.int64(5), np.int64(5), np.int64(10), np.int64(14), np.int64(10), np.int64(2), np.int64(2), np.int64(16), np.int64(3), np.int64(2), np.int64(5), np.int64(11), np.int64(2), np.int64(3), np.int64(5), np.int64(11), np.int64(13), np.int64(15), np.int64(11), np.int64(16), np.int64(3), np.int64(16), np.int64(3), np.int64(13), np.int64(3), np.int64(15), np.int64(15), np.int64(15), np.int64(13), np.int64(13), np.int64(15), np.int64(13)]"
Random,3,6900,-833.396401213874,0.0,20,0,81651.0,547548.0,0.9821256,-1.4606389,123,"[np.int64(8), np.int64(8), np.int64(2), np.int64(18), np.int64(15), np.int64(15), np.int64(2), np.int64(19), np.int64(0), np.int64(19), np.int64(10), np.int64(16), np.int64(7), np.int64(3), np.int64(5), np.int64(7), np.int64(19), np.int64(2), np.int64(15), np.int64(2), np.int64(17), np.int64(13), np.int64(17), np.int64(1), np.int64(2), np.int64(15), np.int64(8), np.int64(3), np.int64(0), np.int64(3), np.int64(0), np.int64(13), np.int64(15), np.int64(7), np.int64(6), np.int64(2), np.int64(17), np.int64(0), np.int64(16), np.int64(11), np.int64(19), np.int64(13), np.int64(5), np.int64(5), np.int64(12), np.int64(19), np.int64(7), np.int64(1), np.int64(0), np.int64(14), np.int64(0), np.int64(5), np.int64(17), np.int64(4), np.int64(3), np.int64(18), np.int64(18), np.int64(12), np.int64(14), np.int64(6), np.int64(3), np.int64(9), np.int64(5), np.int64(18), np.int64(14), np.int64(3), np.int64(1), np.int64(1), np.int64(3), np.int64(10), np.int64(3), np.int64(9), np.int64(16), np.int64(9), np.int64(2), np.int64(18), np.int64(8), np.int64(9), np.int64(4), np.int64(18), np.int64(13), np.int64(12), np.int64(4), np.int64(12), np.int64(1), np.int64(11), np.int64(4), np.int64(12), np.int64(14), np.int64(9), np.int64(11), np.int64(14), np.int64(11), np.int64(14), np.int64(6), np.int64(5), np.int64(13), np.int64(12), np.int64(17), np.int64(11), np.int64(16), np.int64(7), np.int64(10), np.int64(8), np.int64(4), np.int64(13), np.int64(13), np.int64(10), np.int64(6), np.int64(10), np.int64(5), np.int64(5), np.int64(10), np.int64(4), np.int64(11), np.int64(16), np.int64(11), np.int64(6), np.int64(11), np.int64(16), np.int64(16), np.int64(16), np.int64(6)]"
Random,4,6855,-1004.9570964495558,0.0,20,0,80751.0,541518.0,0.98696816,-1.4445914,123,"[np.int64(16), np.int64(19), np.int64(9), np.int64(5), np.int64(14), np.int64(10), np.int64(4), np.int64(0), np.int64(7), np.int64(11), np.int64(11), np.int64(4), np.int64(6), np.int64(3), np.int64(5), np.int64(12), np.int64(19), np.int64(14), np.int64(2), np.int64(7), np.int64(19), np.int64(15), np.int64(12), np.int64(17), np.int64(9), np.int64(18), np.int64(16), np.int64(18), np.int64(4), np.int64(8), np.int64(11), np.int64(0), np.int64(0), np.int64(14), np.int64(1), np.int64(15), np.int64(7), np.int64(12), np.int64(0), np.int64(15), np.int64(6), np.int64(4), np.int64(2), np.int64(11), np.int64(15), np.int64(18), np.int64(4), np.int64(13), np.int64(4), np.int64(15), np.int64(18), np.int64(14), np.int64(5), np.int64(12), np.int64(17), np.int64(17), np.int64(7), np.int64(3), np.int64(0), np.int64(5), np.int64(10), np.int64(5), np.int64(3), np.int64(1), np.int64(10), np.int64(0), np.int64(6), np.int64(14), np.int64(5), np.int64(18), np.int64(18), np.int64(8), np.int64(2), np.int64(1), np.int64(13), np.int64(19), np.int64(19), np.int64(12), np.int64(5), np.int64(9), np.int64(13), np.int64(2), np.int64(3), np.int64(13), np.int64(1), np.int64(1), np.int64(16), np.int64(5), np.int64(14), np.int64(8), np.int64(17), np.int64(6), np.int64(2), np.int64(2), np.int64(11), np.int64(13), np.int64(16), np.int64(17), np.int64(3), np.int64(6), np.int64(3), np.int64(6), np.int64(11), np.int64(2), np.int64(13), np.int64(7), np.int64(9), np.int64(3), np.int64(13), np.int64(10), np.int64(8), np.int64(11), np.int64(8), np.int64(12), np.int64(10), np.int64(16), np.int64(11), np.int64(3), np.int64(9), np.int64(10), np.int64(16), np.int64(16), np.int64(16)]"
Random,5,6792,-1621.5450108694297,0.0,20,0,79491.0,533076.0,0.98969376,-1.4221246,123,"[np.int64(3), np.int64(9), np.int64(4), np.int64(8), np.int64(2), np.int64(16), np.int64(2), np.int64(15), np.int64(3), np.int64(17), np.int64(16), np.int64(6), np.int64(4), np.int64(11), np.int64(16), np.int64(12), np.int64(2), np.int64(8), np.int64(16), np.int64(16), np.int64(19), np.int64(15), np.int64(12), np.int64(18), np.int64(16), np.int64(3), np.int64(11), np.int64(8), np.int64(18), np.int64(11), np.int64(8), np.int64(6), np.int64(13), np.int64(19), np.int64(18), np.int64(14), np.int64(15), np.int64(4), np.int64(2), np.int64(11), np.int64(19), np.int64(3), np.int64(15), np.int64(6), np.int64(12), np.int64(9), np.int64(6), np.int64(13), np.int64(4), np.int64(2), np.int64(10), np.int64(10), np.int64(17), np.int64(14), np.int64(11), np.int64(8), np.int64(10), np.int64(12), np.int64(17), np.int64(5), np.int64(6), np.int64(14), np.int64(13), np.int64(7), np.int64(10), np.int64(9), np.int64(18), np.int64(1), np.int64(4), np.int64(4), np.int64(6), np.int64(10), np.int64(18), np.int64(15), np.int64(0), np.int64(7), np.int64(3), np.int64(0), np.int64(18), np.int64(9), np.int64(11), np.int64(16), np.int64(3), np.int64(3), np.int64(7), np.int64(14), np.int64(19), np.int64(2), np.int64(16), np.int64(14), np.int64(7), np.int64(9), np.int64(14), np.int64(13), np.int64(13), np.int64(2), np.int64(11), np.int64(3), np.int64(1), np.int64(19), np.int64(7), np.int64(10), np.int64(12), np.int64(17), np.int64(0), np.int64(17), np.int64(0), np.int64(5), np.int64(12), np.int64(11), np.int64(1), np.int64(0), np.int64(5), np.int64(13), np.int64(0), np.int64(1), np.int64(1), np.int64(13), np.int64(5), np.int64(5), np.int64(5), np.int64(5), np.int64(5)]"
